content,score,Label,textCaseFolding,textStopWord,textClean,textTokens,textSteam
Alhamdulillah sangat membantu bisa membaca Al Qur.an di manapun berada apalagi ada tanda terakhir baca ..terima kasih Barokallah Aamiin,5,1,alhamdulillah sangat membantu bisa membaca al qur.an di manapun berada apalagi ada tanda terakhir baca ..terima kasih barokallah aamiin,alhamdulillah membantu membaca al qur.an manapun tanda baca ..terima kasih barokallah aamiin,alhamdulillah membantu membaca al qur.an manapun tanda baca ..terima kasih barokallah aamiin,"['alhamdulillah', 'membantu', 'membaca', 'al', 'qur.an', 'manapun', 'tanda', 'baca', '..', 'terima', 'kasih', 'barokallah', 'aamiin']",alhamdulillah bantu baca al qur an mana tanda baca  terima kasih barokallah aamiin
alhamdullillah sangat membantu memberi pemahaman makna Alquran dan bacaannya,5,1,alhamdullillah sangat membantu memberi pemahaman makna alquran dan bacaannya,alhamdullillah membantu pemahaman makna alquran bacaannya,alhamdullillah membantu pemahaman makna alquran bacaannya,"['alhamdullillah', 'membantu', 'pemahaman', 'makna', 'alquran', 'bacaannya']",alhamdullillah bantu paham makna alquran baca
"Cara menentukan arah kiblatnya susah sekali sih, sudah coba berkali-kali goyangin hp tp ga muncul2 arah kiblatnya ..",5,1,"cara menentukan arah kiblatnya susah sekali sih, sudah coba berkali-kali goyangin hp tp ga muncul2 arah kiblatnya ..","menentukan arah kiblatnya susah sih, coba goyangin hp tp ga muncul2 arah kiblatnya ..","menentukan arah kiblatnya susah sih, coba goyangin hp tp ga muncul2 arah kiblatnya ..","['menentukan', 'arah', 'kiblatnya', 'susah', 'sih', ',', 'coba', 'goyangin', 'hp', 'tp', 'ga', 'muncul2', 'arah', 'kiblatnya', '..']",tentu arah kiblat susah sih  coba goyangin hp tp ga muncul2 arah kiblat 
"Sangat membantu dimanapun berada dan mudah pakainya,sukses teruss🙏🤲💪",5,1,"sangat membantu dimanapun berada dan mudah pakainya,sukses teruss🙏🤲💪","membantu dimanapun mudah pakainya,sukses teruss🙏🤲💪","membantu dimanapun mudah pakainya,sukses teruss","['membantu', 'dimanapun', 'mudah', 'pakainya', ',', 'sukses', 'teruss']",bantu mana mudah pakai  sukses teruss
"sangat berguna, bahkan ada sistem adzan yang dapat memudahkan kalian kaum muslimin untuk selalu ingat akan waktu shalat",5,1,"sangat berguna, bahkan ada sistem adzan yang dapat memudahkan kalian kaum muslimin untuk selalu ingat akan waktu shalat","berguna, sistem adzan memudahkan kaum muslimin shalat","berguna, sistem adzan memudahkan kaum muslimin shalat","['berguna', ',', 'sistem', 'adzan', 'memudahkan', 'kaum', 'muslimin', 'shalat']",guna  sistem adzan mudah kaum muslimin shalat
Bagus banget aplikasinya semoga sukses selalu dan sudah selalu mengingatkan kita untuk waktu sholat,5,1,bagus banget aplikasinya semoga sukses selalu dan sudah selalu mengingatkan kita untuk waktu sholat,bagus banget aplikasinya semoga sukses sholat,bagus banget aplikasinya semoga sukses sholat,"['bagus', 'banget', 'aplikasinya', 'semoga', 'sukses', 'sholat']",bagus banget aplikasi moga sukses sholat
السلام عليكم ورحمه الله وبركاته buat saya sih sudah cukup bagus dan bisa membantu memudahkan memudahkan dalam membaca Alquran,5,1,السلام عليكم ورحمه الله وبركاته buat saya sih sudah cukup bagus dan bisa membantu memudahkan memudahkan dalam membaca alquran,السلام عليكم ورحمه الله وبركاته sih bagus membantu memudahkan memudahkan membaca alquran,السلام عليكم ورحمه الله وبركاته sih bagus membantu memudahkan memudahkan membaca alquran,"['السلام', 'عليكم', 'ورحمه', 'الله', 'وبركاته', 'sih', 'bagus', 'membantu', 'memudahkan', 'memudahkan', 'membaca', 'alquran']",     sih bagus bantu mudah mudah baca alquran
Alhamdulillah dengan adanya Al Qur'an ini lebih cepat membaca dan bisa di bawa kemana saja ..,5,1,alhamdulillah dengan adanya al qur'an ini lebih cepat membaca dan bisa di bawa kemana saja ..,alhamdulillah al qur'an cepat membaca bawa kemana ..,alhamdulillah al qur'an cepat membaca bawa kemana ..,"['alhamdulillah', 'al', ""qur'an"", 'cepat', 'membaca', 'bawa', 'kemana', '..']",alhamdulillah al qur an cepat baca bawa mana 
"sangat bermanfaat sekali, baca Al-qur'an jd gampang kalo lagi di jalan, ada pengingat sholat nya juga",5,1,"sangat bermanfaat sekali, baca al-qur'an jd gampang kalo lagi di jalan, ada pengingat sholat nya juga","bermanfaat sekali, baca al-qur'an jd gampang kalo jalan, pengingat sholat nya","bermanfaat sekali, baca al-qur'an jd gampang kalo jalan, pengingat sholat nya","['bermanfaat', 'sekali', ',', 'baca', ""al-qur'an"", 'jd', 'gampang', 'kalo', 'jalan', ',', 'pengingat', 'sholat', 'nya']",manfaat sekali  baca al-qur an jd gampang kalo jalan  ingat sholat nya
"Aku kasihan,masa kucari aplikasi tak berguna munculnya quran imdonesia.sedih deh memang akhir zaman semakin dekat .tapi aplikasinya bagus kok.",5,1,"aku kasihan,masa kucari aplikasi tak berguna munculnya quran imdonesia.sedih deh memang akhir zaman semakin dekat .tapi aplikasinya bagus kok.","kasihan,masa kucari aplikasi berguna munculnya quran imdonesia.sedih deh zaman .tapi aplikasinya bagus kok.","kasihan,masa kucari aplikasi berguna munculnya quran imdonesia.sedih deh zaman .tapi aplikasinya bagus kok.","['kasihan', ',', 'masa', 'kucari', 'aplikasi', 'berguna', 'munculnya', 'quran', 'imdonesia.sedih', 'deh', 'zaman', '.tapi', 'aplikasinya', 'bagus', 'kok', '.']",kasihan  masa cari aplikasi guna muncul quran imdonesia sedih deh zaman tapi aplikasi bagus kok 
sangat cocok untuk kamu yang suka dengan doa² yang ada di Al Qur'an terimakasih kepada developer yang telah buat apk,5,1,sangat cocok untuk kamu yang suka dengan doa² yang ada di al qur'an terimakasih kepada developer yang telah buat apk,cocok suka doa² al qur'an terimakasih developer apk,cocok suka doa² al qur'an terimakasih developer apk,"['cocok', 'suka', 'doa²', 'al', ""qur'an"", 'terimakasih', 'developer', 'apk']",cocok suka doa al qur an terimakasih developer apk
aplikasi ini cocok untuk alarm dan membaca Alquran walau aplikasi ini tidak berguna tapi untuk alarm shalat itu bagus banget 👍,4,1,aplikasi ini cocok untuk alarm dan membaca alquran walau aplikasi ini tidak berguna tapi untuk alarm shalat itu bagus banget 👍,aplikasi cocok alarm membaca alquran aplikasi berguna alarm shalat bagus banget 👍,aplikasi cocok alarm membaca alquran aplikasi berguna alarm shalat bagus banget ,"['aplikasi', 'cocok', 'alarm', 'membaca', 'alquran', 'aplikasi', 'berguna', 'alarm', 'shalat', 'bagus', 'banget']",aplikasi cocok alarm baca alquran aplikasi guna alarm shalat bagus banget
alhamdulilah sudah 7 tahun saya download app ini. pertama diwnload aku belum bisa membaca al qur'an dngan sebab app ini kau suda bisa membaca al qur'an alhamdulillah bahkan sudah menghafal beberapa surah. terimakasi yang buat app ini semoga allah swt membalas kebaikan kalian di dunia dan akhirat dengan yang lebih baik,5,1,alhamdulilah sudah 7 tahun saya download app ini. pertama diwnload aku belum bisa membaca al qur'an dngan sebab app ini kau suda bisa membaca al qur'an alhamdulillah bahkan sudah menghafal beberapa surah. terimakasi yang buat app ini semoga allah swt membalas kebaikan kalian di dunia dan akhirat dengan yang lebih baik,alhamdulilah 7 download app ini. diwnload membaca al qur'an dngan app kau suda membaca al qur'an alhamdulillah menghafal surah. terimakasi app semoga allah swt membalas kebaikan dunia akhirat,alhamdulilah 7 download app ini. diwnload membaca al qur'an dngan app kau suda membaca al qur'an alhamdulillah menghafal surah. terimakasi app semoga allah swt membalas kebaikan dunia akhirat,"['alhamdulilah', '7', 'download', 'app', 'ini', '.', 'diwnload', 'membaca', 'al', ""qur'an"", 'dngan', 'app', 'kau', 'suda', 'membaca', 'al', ""qur'an"", 'alhamdulillah', 'menghafal', 'surah', '.', 'terimakasi', 'app', 'semoga', 'allah', 'swt', 'membalas', 'kebaikan', 'dunia', 'akhirat']",alhamdulilah 7 download app ini  diwnload baca al qur an dngan app kau suda baca al qur an alhamdulillah hafal surah  terimakasi app moga allah swt balas baik dunia akhirat
sangat membantu mempermudah dalam belajar tajwid dan memahami arti dan terjemahan Al Qur'an ... terima kasih Al Qur'an Indonesia,4,1,sangat membantu mempermudah dalam belajar tajwid dan memahami arti dan terjemahan al qur'an ... terima kasih al qur'an indonesia,membantu mempermudah belajar tajwid memahami arti terjemahan al qur'an ... terima kasih al qur'an indonesia,membantu mempermudah belajar tajwid memahami arti terjemahan al qur'an ... terima kasih al qur'an indonesia,"['membantu', 'mempermudah', 'belajar', 'tajwid', 'memahami', 'arti', 'terjemahan', 'al', ""qur'an"", '...', 'terima', 'kasih', 'al', ""qur'an"", 'indonesia']",bantu mudah ajar tajwid paham arti terjemah al qur an  terima kasih al qur an indonesia
sangat membantu semoga berkah dan pengembangan aplikasi semakin lebih baik.,5,1,sangat membantu semoga berkah dan pengembangan aplikasi semakin lebih baik.,membantu semoga berkah pengembangan aplikasi baik.,membantu semoga berkah pengembangan aplikasi baik.,"['membantu', 'semoga', 'berkah', 'pengembangan', 'aplikasi', 'baik', '.']",bantu moga berkah kembang aplikasi baik 
"aplikasi Al Quran ini sangat penting, karena sangat mudah bagi saya apabila ingin membaca dimana dan kapan saja good🫶",5,1,"aplikasi al quran ini sangat penting, karena sangat mudah bagi saya apabila ingin membaca dimana dan kapan saja good🫶","aplikasi al quran penting, mudah membaca dimana good🫶","aplikasi al quran penting, mudah membaca dimana good🫶","['aplikasi', 'al', 'quran', 'penting', ',', 'mudah', 'membaca', 'dimana', 'good🫶']",aplikasi al quran penting  mudah baca mana good
"aplikasi yang terbaik untuk pengingat sholat, ngaji dan arah kiblat, always the best 👍👍👍♥️♥️♥️",5,1,"aplikasi yang terbaik untuk pengingat sholat, ngaji dan arah kiblat, always the best 👍👍👍♥️♥️♥️","aplikasi terbaik pengingat sholat, ngaji arah kiblat, always the best 👍👍👍♥️♥️♥️","aplikasi terbaik pengingat sholat, ngaji arah kiblat, always the best ♥️♥️♥️","['aplikasi', 'terbaik', 'pengingat', 'sholat', ',', 'ngaji', 'arah', 'kiblat', ',', 'always', 'the', 'best', '♥️♥️♥️']",aplikasi baik ingat sholat  ngaji arah kiblat  always the best 
"tampilannya mudah digunakan, fitur lengkap.",5,1,"tampilannya mudah digunakan, fitur lengkap.","tampilannya mudah digunakan, fitur lengkap.","tampilannya mudah digunakan, fitur lengkap.","['tampilannya', 'mudah', 'digunakan', ',', 'fitur', 'lengkap', '.']",tampil mudah guna  fitur lengkap 
Assalamualaikum surah al imran rekaman suranya kadang ada surah yg putus atau terlangkahi. Tolong diperbaiki makasih,3,0,assalamualaikum surah al imran rekaman suranya kadang ada surah yg putus atau terlangkahi. tolong diperbaiki makasih,assalamualaikum surah al imran rekaman suranya kadang surah yg putus terlangkahi. tolong diperbaiki makasih,assalamualaikum surah al imran rekaman suranya kadang surah yg putus terlangkahi. tolong diperbaiki makasih,"['assalamualaikum', 'surah', 'al', 'imran', 'rekaman', 'suranya', 'kadang', 'surah', 'yg', 'putus', 'terlangkahi', '.', 'tolong', 'diperbaiki', 'makasih']",assalamualaikum surah al imran rekam suranya kadang surah yg putus langkah  tolong baik makasih
Saat memutar murotal sangat tidak nyaman ketika ayat yg diputar otomatis naik ke atas. lebih nyaman kalo misal bisa scoll manual. mohon dipertimbangkan untuk bisa scroll manual agar lebih nyaman menyimak tulisan saat memutar murotal,4,1,saat memutar murotal sangat tidak nyaman ketika ayat yg diputar otomatis naik ke atas. lebih nyaman kalo misal bisa scoll manual. mohon dipertimbangkan untuk bisa scroll manual agar lebih nyaman menyimak tulisan saat memutar murotal,memutar murotal nyaman ayat yg diputar otomatis atas. nyaman kalo scoll manual. mohon dipertimbangkan scroll manual nyaman menyimak tulisan memutar murotal,memutar murotal nyaman ayat yg diputar otomatis atas. nyaman kalo scoll manual. mohon dipertimbangkan scroll manual nyaman menyimak tulisan memutar murotal,"['memutar', 'murotal', 'nyaman', 'ayat', 'yg', 'diputar', 'otomatis', 'atas', '.', 'nyaman', 'kalo', 'scoll', 'manual', '.', 'mohon', 'dipertimbangkan', 'scroll', 'manual', 'nyaman', 'menyimak', 'tulisan', 'memutar', 'murotal']",putar murotal nyaman ayat yg putar otomatis atas  nyaman kalo scoll manual  mohon timbang scroll manual nyaman simak tulis putar murotal
aplikasi ini sangat bagus untuk anak belajar menghafal dan bisa membuat anak menjadi tahfizd👍👍👍👍🥰🥰❤️❤️❤️,4,1,aplikasi ini sangat bagus untuk anak belajar menghafal dan bisa membuat anak menjadi tahfizd👍👍👍👍🥰🥰❤️❤️❤️,aplikasi bagus anak belajar menghafal anak tahfizd👍👍👍👍🥰🥰❤️❤️❤️,aplikasi bagus anak belajar menghafal anak tahfizd❤️❤️❤️,"['aplikasi', 'bagus', 'anak', 'belajar', 'menghafal', 'anak', 'tahfizd❤️❤️❤️']",aplikasi bagus anak ajar hafal anak tahfizd
"Mudah dalam membaca dan tajwid-nya jelas, serta dengan arti per kata memudahkan memahami arti makna Alqur'an",5,1,"mudah dalam membaca dan tajwid-nya jelas, serta dengan arti per kata memudahkan memahami arti makna alqur'an","mudah membaca tajwid-nya jelas, arti memudahkan memahami arti makna alqur'an","mudah membaca tajwid-nya jelas, arti memudahkan memahami arti makna alqur'an","['mudah', 'membaca', 'tajwid-nya', 'jelas', ',', 'arti', 'memudahkan', 'memahami', 'arti', 'makna', ""alqur'an""]",mudah baca tajwid jelas  arti mudah paham arti makna alqur an
"Assalamu'alaikum warahmatullahi wabarakatuh Masha Allah Tabarakallah..Aplikasi Al-Qur'an Indonesia digital ini sangat indah bagi ana.walaupun ana masih sering membaca Al-Qur'an nya langsung,,seisi nya Al-Qur'an Ayat dan Surah nya ana dapat Hidayah dan berkah ilmu.subhanallah hati ana adem rasa nya seperti Allah SWT. ada bersama di samping ana🤲🏻🥺🥰💐🙏",5,1,"assalamu'alaikum warahmatullahi wabarakatuh masha allah tabarakallah..aplikasi al-qur'an indonesia digital ini sangat indah bagi ana.walaupun ana masih sering membaca al-qur'an nya langsung,,seisi nya al-qur'an ayat dan surah nya ana dapat hidayah dan berkah ilmu.subhanallah hati ana adem rasa nya seperti allah swt. ada bersama di samping ana🤲🏻🥺🥰💐🙏","assalamu'alaikum warahmatullahi wabarakatuh masha allah tabarakallah..aplikasi al-qur'an indonesia digital indah ana.walaupun ana membaca al-qur'an nya langsung,,seisi nya al-qur'an ayat surah nya ana hidayah berkah ilmu.subhanallah hati ana adem nya allah swt. samping ana🤲🏻🥺🥰💐🙏","assalamu'alaikum warahmatullahi wabarakatuh masha allah tabarakallah..aplikasi al-qur'an indonesia digital indah ana.walaupun ana membaca al-qur'an nya langsung,,seisi nya al-qur'an ayat surah nya ana hidayah berkah ilmu.subhanallah hati ana adem nya allah swt. samping ana","[""assalamu'alaikum"", 'warahmatullahi', 'wabarakatuh', 'masha', 'allah', 'tabarakallah', '..', 'aplikasi', ""al-qur'an"", 'indonesia', 'digital', 'indah', 'ana.walaupun', 'ana', 'membaca', ""al-qur'an"", 'nya', 'langsung', ',', ',seisi', 'nya', ""al-qur'an"", 'ayat', 'surah', 'nya', 'ana', 'hidayah', 'berkah', 'ilmu.subhanallah', 'hati', 'ana', 'adem', 'nya', 'allah', 'swt', '.', 'samping', 'ana']",assalamu alaikum warahmatullahi wabarakatuh masha allah tabarakallah  aplikasi al-qur an indonesia digital indah ana walaupun ana baca al-qur an nya langsung  isi nya al-qur an ayat surah nya ana hidayah berkah ilmu subhanallah hati ana adem nya allah swt  samping ana
"assalamualaikum trimakasih atas tersedianya aplikasi ini sehingga saya d mudah kan apabila ingin mmbaca ayat ayat qur an ,s lain dr ini saya mohon d tambah atao d lengkapi dg hadist ,dlikir,ttnan sholat lengkap atao fiqh solat smua brmampaat buat bkl pengetahuan anak sblum k madrosah ataopn ksekolah.",5,1,"assalamualaikum trimakasih atas tersedianya aplikasi ini sehingga saya d mudah kan apabila ingin mmbaca ayat ayat qur an ,s lain dr ini saya mohon d tambah atao d lengkapi dg hadist ,dlikir,ttnan sholat lengkap atao fiqh solat smua brmampaat buat bkl pengetahuan anak sblum k madrosah ataopn ksekolah.","assalamualaikum trimakasih tersedianya aplikasi d mudah mmbaca ayat ayat qur an ,s dr mohon d atao d lengkapi dg hadist ,dlikir,ttnan sholat lengkap atao fiqh solat smua brmampaat bkl pengetahuan anak sblum k madrosah ataopn ksekolah.","assalamualaikum trimakasih tersedianya aplikasi d mudah mmbaca ayat ayat qur an ,s dr mohon d atao d lengkapi dg hadist ,dlikir,ttnan sholat lengkap atao fiqh solat smua brmampaat bkl pengetahuan anak sblum k madrosah ataopn ksekolah.","['assalamualaikum', 'trimakasih', 'tersedianya', 'aplikasi', 'd', 'mudah', 'mmbaca', 'ayat', 'ayat', 'qur', 'an', ',', 's', 'dr', 'mohon', 'd', 'atao', 'd', 'lengkapi', 'dg', 'hadist', ',', 'dlikir', ',', 'ttnan', 'sholat', 'lengkap', 'atao', 'fiqh', 'solat', 'smua', 'brmampaat', 'bkl', 'pengetahuan', 'anak', 'sblum', 'k', 'madrosah', 'ataopn', 'ksekolah', '.']",assalamualaikum trimakasih sedia aplikasi d mudah mmbaca ayat ayat qur an  s dr mohon d atao d lengkap dg hadist  dlikir  ttnan sholat lengkap atao fiqh solat smua brmampaat bkl tahu anak sblum k madrosah ataopn ksekolah 
"suangat bagus,sangat membantu,tolong yang terjemahan bahasa indonesianya,tiap berhenti di ayat yang panjang,semua di beri tanda koma,agar lebih mudah lagi🙏🙏🙏",5,1,"suangat bagus,sangat membantu,tolong yang terjemahan bahasa indonesianya,tiap berhenti di ayat yang panjang,semua di beri tanda koma,agar lebih mudah lagi🙏🙏🙏","suangat bagus,sangat membantu,tolong terjemahan bahasa indonesianya,tiap berhenti ayat panjang,semua tanda koma,agar mudah lagi🙏🙏🙏","suangat bagus,sangat membantu,tolong terjemahan bahasa indonesianya,tiap berhenti ayat panjang,semua tanda koma,agar mudah lagi","['suangat', 'bagus', ',', 'sangat', 'membantu', ',', 'tolong', 'terjemahan', 'bahasa', 'indonesianya', ',', 'tiap', 'berhenti', 'ayat', 'panjang', ',', 'semua', 'tanda', 'koma', ',', 'agar', 'mudah', 'lagi']",suangat bagus  sangat bantu  tolong terjemah bahasa indonesia  tiap henti ayat panjang  semua tanda koma  agar mudah lagi
