content,score,Label,textCaseFolding,textStopWord,textClean,textTokens,teksNormalized,textSteam
"assalamualaikum, Saya sangat senang sekali karena ada AL-QUR'AN Indonesia yang bisa mendapatkan pahala. sekian dari saya semoga kedepannya AL-QUR'AN Indonesia lebih dikenal dan lebih maju lagi. assalamualaikum warahmatullahi wa barokahtu",5,1,"assalamualaikum, saya sangat senang sekali karena ada al-qur'an indonesia yang bisa mendapatkan pahala. sekian dari saya semoga kedepannya al-qur'an indonesia lebih dikenal dan lebih maju lagi. assalamualaikum warahmatullahi wa barokahtu","assalamualaikum, senang al-qur'an indonesia pahala. sekian semoga kedepannya al-qur'an indonesia dikenal maju lagi. assalamualaikum warahmatullahi wa barokahtu","assalamualaikum, senang al-qur'an indonesia pahala. sekian semoga kedepannya al-qur'an indonesia dikenal maju lagi. assalamualaikum warahmatullahi wa barokahtu","['assalamualaikum', ',', 'senang', ""al-qur'an"", 'indonesia', 'pahala', '.', 'sekian', 'semoga', 'kedepannya', ""al-qur'an"", 'indonesia', 'dikenal', 'maju', 'lagi', '.', 'assalamualaikum', 'warahmatullahi', 'wa', 'barokahtu']","['assalamualaikum', ',', 'senang', ""al-qur'an"", 'indonesia', 'pahala', '.', 'sekian', 'semoga', 'kedepannya', ""al-qur'an"", 'indonesia', 'dikenal', 'maju', 'lagi', '.', 'assalamualaikum', 'warahmatullahi', 'wa', 'barokahtu']","['assalamualaikum', ',', 'senang', ""al-qur'an"", 'indonesia', 'pahala', '.', 'sekian', 'semoga', 'kedepannya', ""al-qur'an"", 'indonesia', 'dikenal', 'maju', 'lagi', '.', 'assalamualaikum', 'warahmatullahi', 'wa', 'barokahtu']"
"alhamdulilah bermanfaat sekali. cuma dulu untuk arah kiblat mudah di dapat, saat ini saya tidak bisa mendapatkan arah kiblat. mohon informasinya. terima kasih",5,1,"alhamdulilah bermanfaat sekali. cuma dulu untuk arah kiblat mudah di dapat, saat ini saya tidak bisa mendapatkan arah kiblat. mohon informasinya. terima kasih","alhamdulilah bermanfaat sekali. arah kiblat mudah dapat, arah kiblat. mohon informasinya. terima kasih","alhamdulilah bermanfaat sekali. arah kiblat mudah dapat, arah kiblat. mohon informasinya. terima kasih","['alhamdulilah', 'bermanfaat', 'sekali', '.', 'arah', 'kiblat', 'mudah', 'dapat', ',', 'arah', 'kiblat', '.', 'mohon', 'informasinya', '.', 'terima', 'kasih']","['alhamdulilah', 'bermanfaat', 'sekali', '.', 'arah', 'kiblat', 'mudah', 'dapat', ',', 'arah', 'kiblat', '.', 'mohon', 'informasinya', '.', 'terima', 'kasih']","['alhamdulilah', 'bermanfaat', 'sekali', '.', 'arah', 'kiblat', 'mudah', 'dapat', ',', 'arah', 'kiblat', '.', 'mohon', 'informasinya', '.', 'terima', 'kasih']"
"sangat terbantu dg aplikasi ini , bagus 🤍❤️🤍 semoga Allah selalu memberikan barokah Buat kita semua,, selalu mengingat Allah dan memahami ayat Al Qur'an untuk mendapatkan Rahmat dan hidayah.",5,1,"sangat terbantu dg aplikasi ini , bagus 🤍❤️🤍 semoga allah selalu memberikan barokah buat kita semua,, selalu mengingat allah dan memahami ayat al qur'an untuk mendapatkan rahmat dan hidayah.","terbantu dg aplikasi , bagus 🤍❤️🤍 semoga allah barokah semua,, allah memahami ayat al qur'an rahmat hidayah.","terbantu dg aplikasi , bagus ❤️ semoga allah barokah semua,, allah memahami ayat al qur'an rahmat hidayah.","['terbantu', 'dg', 'aplikasi', ',', 'bagus', '❤️', 'semoga', 'allah', 'barokah', 'semua', ',', ',', 'allah', 'memahami', 'ayat', 'al', ""qur'an"", 'rahmat', 'hidayah', '.']","['terbantu', 'dg', 'aplikasi', ',', 'bagus', '❤️', 'semoga', 'allah', 'barokah', 'semua', ',', ',', 'allah', 'memahami', 'ayat', 'al', ""qur'an"", 'rahmat', 'hidayah', '.']","['terbantu', 'dg', 'aplikasi', ',', 'bagus', '❤️', 'semoga', 'allah', 'barokah', 'semua', ',', ',', 'allah', 'memahami', 'ayat', 'al', ""qur'an"", 'rahmat', 'hidayah', '.']"
"Sangat memudahkan untuk membaca Alquran, bs menandai dengan surat maupun juz, serta udah dilengkapi dengan terjemahan nya pokoknya top lah, udh pakai belasan tahun kyknya..",5,1,"sangat memudahkan untuk membaca alquran, bs menandai dengan surat maupun juz, serta udah dilengkapi dengan terjemahan nya pokoknya top lah, udh pakai belasan tahun kyknya..","memudahkan membaca alquran, bs menandai surat juz, udah dilengkapi terjemahan nya pokoknya top lah, udh pakai belasan kyknya..","memudahkan membaca alquran, bs menandai surat juz, udah dilengkapi terjemahan nya pokoknya top lah, udh pakai belasan kyknya..","['memudahkan', 'membaca', 'alquran', ',', 'bs', 'menandai', 'surat', 'juz', ',', 'udah', 'dilengkapi', 'terjemahan', 'nya', 'pokoknya', 'top', 'lah', ',', 'udh', 'pakai', 'belasan', 'kyknya', '..']","['memudahkan', 'membaca', 'alquran', ',', ' bisa', 'menandai', 'surat', 'juz', ',', ' sudah', 'dilengkapi', 'terjemahan', 'nya', 'pokoknya', 'top', 'lah', ',', 'udh', 'pakai', 'belasan', 'kyknya', '..']","['memudahkan', 'membaca', 'alquran', ',', ' bisa', 'menandai', 'surat', 'juz', ',', ' sudah', 'dilengkapi', 'terjemahan', 'nya', 'pokoknya', 'top', 'lah', ',', 'udh', 'pakai', 'belasan', 'kyknya', '..']"
"Alhamdulillah aplikasi ini sangat membantu, meski pegang hp setiap waktu bisa ingat harus baca quran juga",5,1,"alhamdulillah aplikasi ini sangat membantu, meski pegang hp setiap waktu bisa ingat harus baca quran juga","alhamdulillah aplikasi membantu, pegang hp baca quran","alhamdulillah aplikasi membantu, pegang hp baca quran","['alhamdulillah', 'aplikasi', 'membantu', ',', 'pegang', 'hp', 'baca', 'quran']","['alhamdulillah', 'aplikasi', 'membantu', ',', 'pegang', ' seluler', 'baca', 'quran']","['alhamdulillah', 'aplikasi', 'membantu', ',', 'pegang', ' seluler', 'baca', 'quran']"
"Apk ny bgus bgt,mudah di mengertii dan semenjak aku downlod apk ini hafalan quran ku jdi lncar bgt pokokny best dehh apk ini,cuman kurangny kalau dowlod suara yg surah ny agak pnjng nngu ny lm bgt tpi its okayy apk ny bgussa💪🏼👍🏼",5,1,"apk ny bgus bgt,mudah di mengertii dan semenjak aku downlod apk ini hafalan quran ku jdi lncar bgt pokokny best dehh apk ini,cuman kurangny kalau dowlod suara yg surah ny agak pnjng nngu ny lm bgt tpi its okayy apk ny bgussa💪🏼👍🏼","apk ny bgus bgt,mudah mengertii semenjak downlod apk hafalan quran ku jdi lncar bgt pokokny best dehh apk ini,cuman kurangny dowlod suara yg surah ny pnjng nngu ny lm bgt tpi its okayy apk ny bgussa💪🏼👍🏼","apk ny bgus bgt,mudah mengertii semenjak downlod apk hafalan quran ku jdi lncar bgt pokokny best dehh apk ini,cuman kurangny dowlod suara yg surah ny pnjng nngu ny lm bgt tpi its okayy apk ny bgussa","['apk', 'ny', 'bgus', 'bgt', ',', 'mudah', 'mengertii', 'semenjak', 'downlod', 'apk', 'hafalan', 'quran', 'ku', 'jdi', 'lncar', 'bgt', 'pokokny', 'best', 'dehh', 'apk', 'ini', ',', 'cuman', 'kurangny', 'dowlod', 'suara', 'yg', 'surah', 'ny', 'pnjng', 'nngu', 'ny', 'lm', 'bgt', 'tpi', 'its', 'okayy', 'apk', 'ny', 'bgussa']","[' aplikasi', 'ny', ' bagus', ' banget', ',', 'mudah', 'mengertii', 'semenjak', 'downlod', ' aplikasi', 'hafalan', 'quran', 'ku', ' jadi', 'lncar', ' banget', 'pokokny', ' terbaik', 'dehh', ' aplikasi', 'ini', ',', 'cuman', 'kurangny', 'dowlod', 'suara', ' yang', ' suruh', 'ny', 'pnjng', 'nngu', 'ny', 'lm', ' banget', ' tapi', 'its', 'okayy', ' aplikasi', 'ny', 'bgussa']","[' aplikasi', 'ny', ' bagus', ' banget', ',', 'mudah', 'mengertii', 'semenjak', 'downlod', ' aplikasi', 'hafalan', 'quran', 'ku', ' jadi', 'lncar', ' banget', 'pokokny', ' terbaik', 'dehh', ' aplikasi', 'ini', ',', 'cuman', 'kurangny', 'dowlod', 'suara', ' yang', ' suruh', 'ny', 'pnjng', 'nngu', 'ny', 'lm', ' banget', ' tapi', 'its', 'okayy', ' aplikasi', 'ny', 'bgussa']"
"Alhamdulillah, bagus sayang kompasnya susah kalibrasi tolong diperbaiki, wasalamu'alaikum barrokallohu fiikum wa umrik.",4,1,"alhamdulillah, bagus sayang kompasnya susah kalibrasi tolong diperbaiki, wasalamu'alaikum barrokallohu fiikum wa umrik.","alhamdulillah, bagus sayang kompasnya susah kalibrasi tolong diperbaiki, wasalamu'alaikum barrokallohu fiikum wa umrik.","alhamdulillah, bagus sayang kompasnya susah kalibrasi tolong diperbaiki, wasalamu'alaikum barrokallohu fiikum wa umrik.","['alhamdulillah', ',', 'bagus', 'sayang', 'kompasnya', 'susah', 'kalibrasi', 'tolong', 'diperbaiki', ',', ""wasalamu'alaikum"", 'barrokallohu', 'fiikum', 'wa', 'umrik', '.']","['alhamdulillah', ',', 'bagus', 'sayang', 'kompasnya', 'susah', 'kalibrasi', 'tolong', 'diperbaiki', ',', ""wasalamu'alaikum"", 'barrokallohu', 'fiikum', 'wa', 'umrik', '.']","['alhamdulillah', ',', 'bagus', 'sayang', 'kompasnya', 'susah', 'kalibrasi', 'tolong', 'diperbaiki', ',', ""wasalamu'alaikum"", 'barrokallohu', 'fiikum', 'wa', 'umrik', '.']"
"Bagus banget, bisa baca Al qur'an, Bisa ngingetin waktu solat keren banget deh aku suka sama aplikasinya",5,1,"bagus banget, bisa baca al qur'an, bisa ngingetin waktu solat keren banget deh aku suka sama aplikasinya","bagus banget, baca al qur'an, ngingetin solat keren banget deh suka aplikasinya","bagus banget, baca al qur'an, ngingetin solat keren banget deh suka aplikasinya","['bagus', 'banget', ',', 'baca', 'al', ""qur'an"", ',', 'ngingetin', 'solat', 'keren', 'banget', 'deh', 'suka', 'aplikasinya']","['bagus', 'banget', ',', 'baca', 'al', ""qur'an"", ',', 'ngingetin', 'solat', 'keren', 'banget', 'deh', 'suka', 'aplikasinya']","['bagus', 'banget', ',', 'baca', 'al', ""qur'an"", ',', 'ngingetin', 'solat', 'keren', 'banget', 'deh', 'suka', 'aplikasinya']"
bagus dan banyak surah dan bisa dapat pahala tapi harus di download dulu kayak ya gak bisa langsung bisa,5,1,bagus dan banyak surah dan bisa dapat pahala tapi harus di download dulu kayak ya gak bisa langsung bisa,bagus surah pahala download kayak ya gak langsung,bagus surah pahala download kayak ya gak langsung,"['bagus', 'surah', 'pahala', 'download', 'kayak', 'ya', 'gak', 'langsung']","['bagus', ' suruh', 'pahala', ' unduh', 'kayak', ' iya', 'gak', 'langsung']","['bagus', ' suruh', 'pahala', ' unduh', 'kayak', ' iya', 'gak', 'langsung']"
Assalamualaikum maaf ya tolong tambahkan do'a Qunut masuk ke pencarian Agar Tidak membingungkan nyari nya please udah saya edit Assalamualaikum warahmatullahi wabarokatuh terimakasih atas ulasan terakhir saya agak sedih dan Semoga Selalu update ya developer 🥳,5,1,assalamualaikum maaf ya tolong tambahkan do'a qunut masuk ke pencarian agar tidak membingungkan nyari nya please udah saya edit assalamualaikum warahmatullahi wabarokatuh terimakasih atas ulasan terakhir saya agak sedih dan semoga selalu update ya developer 🥳,assalamualaikum maaf ya tolong tambahkan do'a qunut masuk pencarian membingungkan nyari nya please udah edit assalamualaikum warahmatullahi wabarokatuh terimakasih ulasan sedih semoga update ya developer 🥳,assalamualaikum maaf ya tolong tambahkan do'a qunut masuk pencarian membingungkan nyari nya please udah edit assalamualaikum warahmatullahi wabarokatuh terimakasih ulasan sedih semoga update ya developer ,"['assalamualaikum', 'maaf', 'ya', 'tolong', 'tambahkan', 'do', ""'"", 'a', 'qunut', 'masuk', 'pencarian', 'membingungkan', 'nyari', 'nya', 'please', 'udah', 'edit', 'assalamualaikum', 'warahmatullahi', 'wabarokatuh', 'terimakasih', 'ulasan', 'sedih', 'semoga', 'update', 'ya', 'developer']","['assalamualaikum', 'maaf', ' iya', 'tolong', 'tambahkan', 'do', ""'"", 'a', 'qunut', 'masuk', 'pencarian', 'membingungkan', ' mencari', 'nya', ' tolong', ' sudah', 'edit', 'assalamualaikum', 'warahmatullahi', 'wabarokatuh', ' terima kasih', 'ulasan', 'sedih', 'semoga', ' terbaru', ' iya', 'developer']","['assalamualaikum', 'maaf', ' iya', 'tolong', 'tambahkan', 'do', ""'"", 'a', 'qunut', 'masuk', 'pencarian', 'membingungkan', ' mencari', 'nya', ' tolong', ' sudah', 'edit', 'assalamualaikum', 'warahmatullahi', 'wabarokatuh', ' terima kasih', 'ulasan', 'sedih', 'semoga', ' terbaru', ' iya', 'developer']"
sangat membantu saat ingin membaca surah yang ingin dibaca,5,1,sangat membantu saat ingin membaca surah yang ingin dibaca,membantu membaca surah dibaca,membantu membaca surah dibaca,"['membantu', 'membaca', 'surah', 'dibaca']","['membantu', 'membaca', ' suruh', 'dibaca']","['membantu', 'membaca', ' suruh', 'dibaca']"
"Berguna untuk yang selalu telat sholatnya karena gaada yang ngingetin,inimah yang bikin aplikasi nya dapet pahala mengalir jackpot parahhhh...",5,1,"berguna untuk yang selalu telat sholatnya karena gaada yang ngingetin,inimah yang bikin aplikasi nya dapet pahala mengalir jackpot parahhhh...","berguna telat sholatnya gaada ngingetin,inimah bikin aplikasi nya dapet pahala mengalir jackpot parahhhh...","berguna telat sholatnya gaada ngingetin,inimah bikin aplikasi nya dapet pahala mengalir jackpot parahhhh...","['berguna', 'telat', 'sholatnya', 'gaada', 'ngingetin', ',', 'inimah', 'bikin', 'aplikasi', 'nya', 'dapet', 'pahala', 'mengalir', 'jackpot', 'parahhhh', '...']","['berguna', ' terlambat', 'sholatnya', ' tidak ada uang', 'ngingetin', ',', 'inimah', 'bikin', 'aplikasi', 'nya', ' dapat', 'pahala', 'mengalir', 'jackpot', 'parahhhh', '...']","['berguna', ' terlambat', 'sholatnya', ' tidak ada uang', 'ngingetin', ',', 'inimah', 'bikin', 'aplikasi', 'nya', ' dapat', 'pahala', 'mengalir', 'jackpot', 'parahhhh', '...']"
Aplikasi yang sangat bermanfaat untuk membaca dan tau arti arti dari ayat Alquran,5,1,aplikasi yang sangat bermanfaat untuk membaca dan tau arti arti dari ayat alquran,aplikasi bermanfaat membaca tau arti arti ayat alquran,aplikasi bermanfaat membaca tau arti arti ayat alquran,"['aplikasi', 'bermanfaat', 'membaca', 'tau', 'arti', 'arti', 'ayat', 'alquran']","['aplikasi', 'bermanfaat', 'membaca', ' tahu', 'arti', 'arti', 'ayat', 'alquran']","['aplikasi', 'bermanfaat', 'membaca', ' tahu', 'arti', 'arti', 'ayat', 'alquran']"
"memudahkan dalam belajar dan membaca alquran, semoga bisa segera menghafal dan mengamalkanya.",5,1,"memudahkan dalam belajar dan membaca alquran, semoga bisa segera menghafal dan mengamalkanya.","memudahkan belajar membaca alquran, semoga menghafal mengamalkanya.","memudahkan belajar membaca alquran, semoga menghafal mengamalkanya.","['memudahkan', 'belajar', 'membaca', 'alquran', ',', 'semoga', 'menghafal', 'mengamalkanya', '.']","['memudahkan', 'belajar', 'membaca', 'alquran', ',', 'semoga', 'menghafal', 'mengamalkanya', '.']","['memudahkan', 'belajar', 'membaca', 'alquran', ',', 'semoga', 'menghafal', 'mengamalkanya', '.']"
"saya suka sekali dengan Aplikasi ini,sangat membantu saya mungkin juga bagi muslim yg lain'Nya yg cinta Akan Al-Qur'an dan menjadikan sebagai pedoman hidup agar hidup jadi lebih Terarah dan Bermakna untuk kehidupan didunia dan Akherat kelak,Aamiin ya Rabbal'alamiin.",5,1,"saya suka sekali dengan aplikasi ini,sangat membantu saya mungkin juga bagi muslim yg lain'nya yg cinta akan al-qur'an dan menjadikan sebagai pedoman hidup agar hidup jadi lebih terarah dan bermakna untuk kehidupan didunia dan akherat kelak,aamiin ya rabbal'alamiin.","suka aplikasi ini,sangat membantu muslim yg lain'nya yg cinta al-qur'an menjadikan pedoman hidup hidup terarah bermakna kehidupan didunia akherat kelak,aamiin ya rabbal'alamiin.","suka aplikasi ini,sangat membantu muslim yg lain'nya yg cinta al-qur'an menjadikan pedoman hidup hidup terarah bermakna kehidupan didunia akherat kelak,aamiin ya rabbal'alamiin.","['suka', 'aplikasi', 'ini', ',', 'sangat', 'membantu', 'muslim', 'yg', ""lain'nya"", 'yg', 'cinta', ""al-qur'an"", 'menjadikan', 'pedoman', 'hidup', 'hidup', 'terarah', 'bermakna', 'kehidupan', 'didunia', 'akherat', 'kelak', ',', 'aamiin', 'ya', ""rabbal'alamiin"", '.']","['suka', 'aplikasi', 'ini', ',', 'sangat', 'membantu', 'muslim', ' yang', ""lain'nya"", ' yang', 'cinta', ""al-qur'an"", 'menjadikan', 'pedoman', 'hidup', 'hidup', 'terarah', 'bermakna', 'kehidupan', 'didunia', 'akherat', 'kelak', ',', 'aamiin', ' iya', ""rabbal'alamiin"", '.']","['suka', 'aplikasi', 'ini', ',', 'sangat', 'membantu', 'muslim', ' yang', ""lain'nya"", ' yang', 'cinta', ""al-qur'an"", 'menjadikan', 'pedoman', 'hidup', 'hidup', 'terarah', 'bermakna', 'kehidupan', 'didunia', 'akherat', 'kelak', ',', 'aamiin', ' iya', ""rabbal'alamiin"", '.']"
sangat baik untuk kita belajar sehari hari aflikasi ini gampang untuk di gunakkan,5,1,sangat baik untuk kita belajar sehari hari aflikasi ini gampang untuk di gunakkan,belajar sehari aflikasi gampang gunakkan,belajar sehari aflikasi gampang gunakkan,"['belajar', 'sehari', 'aflikasi', 'gampang', 'gunakkan']","['belajar', 'sehari', ' aplikasi', 'gampang', 'gunakkan']","['belajar', 'sehari', ' aplikasi', 'gampang', 'gunakkan']"
"Sangat membantu untukemgumandangkan adzan tepat waktu, dan sangat profesional, sy pasti akan beralih ke premium",5,1,"sangat membantu untukemgumandangkan adzan tepat waktu, dan sangat profesional, sy pasti akan beralih ke premium","membantu untukemgumandangkan adzan waktu, profesional, sy beralih premium","membantu untukemgumandangkan adzan waktu, profesional, sy beralih premium","['membantu', 'untukemgumandangkan', 'adzan', 'waktu', ',', 'profesional', ',', 'sy', 'beralih', 'premium']","['membantu', 'untukemgumandangkan', 'adzan', 'waktu', ',', 'profesional', ',', ' saya', 'beralih', 'premium']","['membantu', 'untukemgumandangkan', 'adzan', 'waktu', ',', 'profesional', ',', ' saya', 'beralih', 'premium']"
Asalamualaikum apk ini lumayan bagus lah walaupun iklan nya muncul dikit tapi gk papa yang penting saya bisa membaca surat dengan teliti,5,1,asalamualaikum apk ini lumayan bagus lah walaupun iklan nya muncul dikit tapi gk papa yang penting saya bisa membaca surat dengan teliti,asalamualaikum apk lumayan bagus iklan nya muncul dikit gk papa membaca surat teliti,asalamualaikum apk lumayan bagus iklan nya muncul dikit gk papa membaca surat teliti,"['asalamualaikum', 'apk', 'lumayan', 'bagus', 'iklan', 'nya', 'muncul', 'dikit', 'gk', 'papa', 'membaca', 'surat', 'teliti']","['asalamualaikum', ' aplikasi', 'lumayan', 'bagus', 'iklan', 'nya', 'muncul', 'dikit', 'gk', 'papa', 'membaca', 'surat', 'teliti']","['asalamualaikum', ' aplikasi', 'lumayan', 'bagus', 'iklan', 'nya', 'muncul', 'dikit', 'gk', 'papa', 'membaca', 'surat', 'teliti']"
the Best pokoknya . membantu dalam membaca quran maupun alarm jadwal sholat,5,1,the best pokoknya . membantu dalam membaca quran maupun alarm jadwal sholat,the best pokoknya . membantu membaca quran alarm jadwal sholat,the best pokoknya . membantu membaca quran alarm jadwal sholat,"['the', 'best', 'pokoknya', '.', 'membantu', 'membaca', 'quran', 'alarm', 'jadwal', 'sholat']","['the', ' terbaik', 'pokoknya', '.', 'membantu', 'membaca', 'quran', 'alarm', 'jadwal', 'sholat']","['the', ' terbaik', 'pokoknya', '.', 'membantu', 'membaca', 'quran', 'alarm', 'jadwal', 'sholat']"
Sangat mudah belajar baca al quran untuk saya yg masih kurang lancar amin,5,1,sangat mudah belajar baca al quran untuk saya yg masih kurang lancar amin,mudah belajar baca al quran yg lancar amin,mudah belajar baca al quran yg lancar amin,"['mudah', 'belajar', 'baca', 'al', 'quran', 'yg', 'lancar', 'amin']","['mudah', 'belajar', 'baca', 'al', 'quran', ' yang', 'lancar', 'amin']","['mudah', 'belajar', 'baca', 'al', 'quran', ' yang', 'lancar', 'amin']"
"Alhamdulillah, aplikasi ini sangat membantu saya dalam memahami dan mendalami Al-Qur'an lebih baik lagi . . .",5,1,"alhamdulillah, aplikasi ini sangat membantu saya dalam memahami dan mendalami al-qur'an lebih baik lagi . . .","alhamdulillah, aplikasi membantu memahami mendalami al-qur'an . . .","alhamdulillah, aplikasi membantu memahami mendalami al-qur'an . . .","['alhamdulillah', ',', 'aplikasi', 'membantu', 'memahami', 'mendalami', ""al-qur'an"", '.', '.', '.']","['alhamdulillah', ',', 'aplikasi', 'membantu', 'memahami', 'mendalami', ""al-qur'an"", '.', '.', '.']","['alhamdulillah', ',', 'aplikasi', 'membantu', 'memahami', 'mendalami', ""al-qur'an"", '.', '.', '.']"
"Alhamdulillah aplikasi ini sangat bermanfaat dan sangat membantu terutama kalo sedang dalam perjalanan, karena kalo bawa mushaf takut tak termuliakan jadi dengan adanya aplikasi ini sangat membantu pada saat sedang dalam perjalanan bisa sambil murajaah, jazakallah khair...",5,1,"alhamdulillah aplikasi ini sangat bermanfaat dan sangat membantu terutama kalo sedang dalam perjalanan, karena kalo bawa mushaf takut tak termuliakan jadi dengan adanya aplikasi ini sangat membantu pada saat sedang dalam perjalanan bisa sambil murajaah, jazakallah khair...","alhamdulillah aplikasi bermanfaat membantu kalo perjalanan, kalo bawa mushaf takut termuliakan aplikasi membantu perjalanan murajaah, jazakallah khair...","alhamdulillah aplikasi bermanfaat membantu kalo perjalanan, kalo bawa mushaf takut termuliakan aplikasi membantu perjalanan murajaah, jazakallah khair...","['alhamdulillah', 'aplikasi', 'bermanfaat', 'membantu', 'kalo', 'perjalanan', ',', 'kalo', 'bawa', 'mushaf', 'takut', 'termuliakan', 'aplikasi', 'membantu', 'perjalanan', 'murajaah', ',', 'jazakallah', 'khair', '...']","['alhamdulillah', 'aplikasi', 'bermanfaat', 'membantu', ' kalau', 'perjalanan', ',', ' kalau', 'bawa', 'mushaf', 'takut', 'termuliakan', 'aplikasi', 'membantu', 'perjalanan', 'murajaah', ',', 'jazakallah', 'khair', '...']","['alhamdulillah', 'aplikasi', 'bermanfaat', 'membantu', ' kalau', 'perjalanan', ',', ' kalau', 'bawa', 'mushaf', 'takut', 'termuliakan', 'aplikasi', 'membantu', 'perjalanan', 'murajaah', ',', 'jazakallah', 'khair', '...']"
"Paket komplit & praktis. Hanya pada fitur menyimak, antar akhir setiap ayat ke ayat selanjutnya ada jeda seperti audio yg distop tiba2 .",5,1,"paket komplit & praktis. hanya pada fitur menyimak, antar akhir setiap ayat ke ayat selanjutnya ada jeda seperti audio yg distop tiba2 .","paket komplit & praktis. fitur menyimak, ayat ayat jeda audio yg distop tiba2 .","paket komplit & praktis. fitur menyimak, ayat ayat jeda audio yg distop tiba2 .","['paket', 'komplit', '&', 'praktis', '.', 'fitur', 'menyimak', ',', 'ayat', 'ayat', 'jeda', 'audio', 'yg', 'distop', 'tiba2', '.']","['paket', 'komplit', '&', 'praktis', '.', 'fitur', 'menyimak', ',', 'ayat', 'ayat', 'jeda', 'audio', ' yang', 'distop', 'tiba2', '.']","['paket', 'komplit', '&', 'praktis', '.', 'fitur', 'menyimak', ',', 'ayat', 'ayat', 'jeda', 'audio', ' yang', 'distop', 'tiba2', '.']"
Saya berharap sekali diadakannya audio terjemahan bahasa Indonesia....semoga allah mudahan untuk update.,5,1,saya berharap sekali diadakannya audio terjemahan bahasa indonesia....semoga allah mudahan untuk update.,berharap diadakannya audio terjemahan bahasa indonesia....semoga allah mudahan update.,berharap diadakannya audio terjemahan bahasa indonesia....semoga allah mudahan update.,"['berharap', 'diadakannya', 'audio', 'terjemahan', 'bahasa', 'indonesia', '....', 'semoga', 'allah', 'mudahan', 'update', '.']","['berharap', 'diadakannya', 'audio', 'terjemahan', 'bahasa', 'indonesia', '....', 'semoga', 'allah', 'mudahan', ' terbaru', '.']","['berharap', 'diadakannya', 'audio', 'terjemahan', 'bahasa', 'indonesia', '....', 'semoga', 'allah', 'mudahan', ' terbaru', '.']"
aplikasi yang sangat memudahkan kami utk belajar membaca Alqur'an secara Tartil sesuai kaidah tahsin dan tajwid....,5,1,aplikasi yang sangat memudahkan kami utk belajar membaca alqur'an secara tartil sesuai kaidah tahsin dan tajwid....,aplikasi memudahkan utk belajar membaca alqur'an tartil sesuai kaidah tahsin tajwid....,aplikasi memudahkan utk belajar membaca alqur'an tartil sesuai kaidah tahsin tajwid....,"['aplikasi', 'memudahkan', 'utk', 'belajar', 'membaca', ""alqur'an"", 'tartil', 'sesuai', 'kaidah', 'tahsin', 'tajwid', '....']","['aplikasi', 'memudahkan', ' untuk', 'belajar', 'membaca', ""alqur'an"", 'tartil', 'sesuai', 'kaidah', 'tahsin', 'tajwid', '....']","['aplikasi', 'memudahkan', ' untuk', 'belajar', 'membaca', ""alqur'an"", 'tartil', 'sesuai', 'kaidah', 'tahsin', 'tajwid', '....']"
